quizzes,solutions
200630008050410000076009020400100260090340001807000005500090000100803006000200090,241637958958412637376589124435178269692345781817926345563794812129853476784261593
504080600090060708000023050042006030701000800300500409036050190070004000820700340,514987623293465718687123954942876531751349862368512479436258197179634285825791346
030800009005021600040060018080013200206097050057000040004008306900600000100035472,631854729895721634742369518489513267216497853357286941524178396973642185168935472
000009600037600001090084253570001800000020000006503004024030060183006005900148070,258319647437652981691784253572461839349827516816593724724935168183276495965148372
004061095000005700096300040005800001102004900080506023037002500601000800000093067,874261395213945786596378142345829671162734958789516423937682514621457839458193267
060005001130020040007800060200009003080004076651700002049010007000300500508006029,862945731135627948497831265274169853983254176651783492349512687726398514518476329
600100237280500000000039060034900000750380140009050700540700820970060004000021000,695148237283576491417239568834917652756382149129654783541793826972865314368421975
702500000680009000004000123040030050500600001028104709000700210001360080000420905,712543698683219574954876123146937852579682341328154769435798216291365487867421935
025048019400000000086900005853000206000703190010020004000580000340060702002370600,725648319439215867186937425853491276264753198917826534671582943348169752592374681
008200000150079320067105004005021700930000000002093608620400031070080009403006050,398264175154879326267135984845621793936748512712593648629457831571382469483916257
001700603030002085206009000920000010708406000004520890003080040600017500050930700,591748623437162985286359174925873416718496352364521897173685249649217538852934761
000104600530060007001020809204083001015090080060750020008900040070300060400070003,987134652532869417641527839294683571715492386863751924328916745179345268456278193
095300008060405103210060000000000300820900005000740012900280074000670900107003020,495317268768425193213869457674152389821936745359748612936281574582674931147593826
070002000016370005005600003401093060020014839500000042008009001050700904903080026,374952618216378495895641273481293567627514839539867142768429351152736984943185726
207000906003006005400200800000094007071830090006010280030400510080705000690080040,257148936813976425469253871328694157571832694946517283732469518184725369695381742
284003007030000000700009205900210450050070623000008000061307080005160004020400109,284653917539721846716849235973216458158974623642538791461397582895162374327485169
500609003000700916700020008001004080609000075200580000007090230003060109040201000,518649723432758916796123548351974682689312475274586391167895234823467159945231867
106000083002004005700860120605109070000500001000738040040302000900400257801070300,196257483382914765754863129635149872478526931219738546547392618963481257821675394
002005016900071000000806004890400057605090802000007630050020390700010005438600200,382945716964271583517836924893462157675193842241587639156724398729318465438659271
003082070860150009057900060030728010090003005201000400000040007025360004410000093,943682571862157349157934862534728916698413725271596438389241657725369184416875293
905007408000300060026009071012004080087060004000230005408006037090401000700050900,935617428174382569826549371512794683387165294649238715458926137293471856761853942
709500040060000021015304000004730800080600100130809400006008705900005083200070060,729516348463987521815324697694731852587642139132859476346298715971465283258173964
010300406306400090008026107037000009600503002200010800000040900700008050050070021,912357486376481295548926137437862519681593742295714863163245978729138654854679321
002600008080000740006057300100490000000380075005006002300270010409008000201040069,712634958583921746946857321127495683694382175835716492368279514459168237271543869
040091208103708005906000000600084003090030002702650010005003400000042571800070009,547391268123768945986425137651284793498137652732659814275913486369842571814576329
010000008090060002207013604060008073035090000001507000006700900500020046083009100,614972358398465712257813694962148573735296481841537269126784935579321846483659127
090600217008090000010002030047063900000400050002018003960130080020040090830070605,593684217278391564416752839147563928389427156652918473964135782725846391831279645
000894070000300860150200003095000020600480300047005180001006700700032400063070095,236894571974351862158267943895713624612489357347625189521946738789532416463178295
610000503300100784000508009000350498020000070000907050100040000037809260956000001,618794523395126784274538619761352498529481376843967152182645937437819265956273841
040083000105090840023100000090015004360000000008046027002007015000200709059000380,946583271175692843823174596297815634364729158518346927682937415431258769759461382
900207400006000500075069802000104780390000010000300045020001070068032000031500609,983257461246813597175469832652194783394785216817326945529641378768932154431578629
350090000100030924006804000700300106000015083000709500900057410402000005008600030,354192867187536924296874351745328196629415783831769542963257418412983675578641239
710090005905002000030008017006509008300004002094010500000000040600700203281000069,718493625965172384432658917126539478357864192894217536573926841649781253281345769
300700901082300540009005260000060704520001030706208000008012309040000600007009058,365724981182396547479185263891563724524971836736248195658412379943857612217639458
100073690800090207000500300024005009500307060010980030030000040657004000400020080,145273698863491257972568314324615879589347162716982435238159746657834921491726583
350010004090070080008902000064507200700020630500800010800040001903065000026103700,357618924291374586648952173164537298789421635532896417875249361913765842426183759
025630000400090810800047030360000504080001700507000092009580000004072300050300670,125638947473295816896147235361729584982451763547863192739586421614972358258314679
070026035183000020006800400030700002091400007040061050002040019009002378000057000,974126835183594726526873491635789142291435687847261953762348519459612378318957264
000903008590000407140000000800300205200016030006027080005060140320000609074009002,762943518593681427148275396817394265259816734436527981985762143321458679674139852
070021003090000506420805000300092604000500007510706980800010070051470200006000039,675921843198347526423865791387192654269584317514736982832619475951473268746258139
105400000020060708000009510008150900000000640300074002017008020203000495649300007,135487269924561738876239514468152973752893641391674852517948326283716495649325187
200040800560001309009500007000108700930406001008007062000685040403200000016700095,271943856564871329389562417625198734937426581148357962792685143453219678816734295
800024060150008070002530900040800010607050300030006002006010009400007501080340027,893724165154968273762531984245893716617452398938176452376215849429687531581349627
275000400900140000800005063106008300040260005000030000050073082000802940080410006,275386419963147258814925763126598374347261895598734621459673182631852947782419536
000610059005380070800007600708060045001000900030094027013050002407000001900003480,374612859165389274829547613798261345241735968536894127613458792487926531952173486
060800012000000407004010095370000009201030000050907080087051600600209701025046000,569874312812593467734612895378165249291438576456927183987351624643289751125746938
000410020800050006010003709091060000208005090740200030002007501070680000369040802,957416328823759416614823759591364287238175694746298135482937561175682943369541872
003005609610092800570008004020061007400070918000500300040010206700009030830020000,283145679614792853579638124328961547456273918197584362945317286762859431831426795
140000085000000910800730000004860300902300007001070496030005602050640000700290000,143926785627458913895731264574869321962314857381572496439185672258647139716293548
028100000700023069009040500090035072400070050607900310000200480045890030000000107,528169743714523869369748521891435672432671958657982314973216485145897236286354197
040970000108000050607008912060400080000050027304107000000800061201304500050002308,542971836198236754637548912765429183819653427324187695473895261281364579956712348
104009807060030010500780600700306502020008001000950400900107003210600040400020059,134569827867234915592781634749316582625478391381952476958147263213695748476823159
280037090004100500001906082000003010720000306060259004030001005005060120400700008,286537491974182563351946782548673219729418356163259874637821945895364127412795638
600320870700400023004810000000238701040700009000000500590000000030049600081070205,619325874758496123324817956965238741842751369173964582596182437237549618481673295
000009400002701053000005086001600305007000042469032001380006710900040200016890000,158369427642781953793425186821674395537918642469532871384256719975143268216897534
210070000050000900600304001870401023000800005003620108009008300086010700000569040,218976534354182967697354281875491623162837495943625178529748316486213759731569842
052609400070200300000008105800700600009002017710380059094006000030940082000050004,152639478478215396963478125825791643349562817716384259594826731631947582287153964
600709201080060070005200403057000000300180500900006040070301050802000090030024006,643759281281463975795218463157942638364187529928536147476391852812675394539824716
070005901200600538013000060090800005068400092050010704034028000001503000900060270,876345921249671538513289467497832615168457392352916784634728159721593846985164273
100000025650703001007508006012605830730009602004000000008001007000040950020090043,183964725659723481247518396912675834735489612864132579498351267371246958526897143
080600090005040027001097540108030000002001709060402000200053100704809005003000006,487625391935148627621397548178936452342581769569472813296753184714869235853214976
008070045005003061700402980090160004054908002300005010007026000610589000080000030,938671245425893761761452983892167354154938672376245819547326198613589427289714536
106083002000000000470201500007009400009068031280340090095000007000506349000012608,156483972923657814478291563367129485549768231281345796695834127812576349734912658
080037910000000654201000700003040000000586030490200800605004090300901260017300008,584637912739128654261495783853749126172586439496213875625874391348951267917362548
010920057000054360080106200005062008038010629004700010060000030000098400007500000,416923857972854361583176294195362748738415629624789513869247135351698472247531986
014500000005084670980001003603050402200096000000300109400030800069070205832000000,714563928325984671986721543693157482241896357578342169457239816169478235832615794
040000958000500307907308620000023004008650009036000700003064000029710080170002000,341276958862591347957348621795123864418657239236489715583964172629715483174832596
000540080817009060003000200200080107064705000001200590078100600450070900090000023,629547381817329465543861279235986147964715832781234596378192654452673918196458723
050706000009030050700009840460120908800004070000900062970602300000500700623080001,358746219249831657716259843467125938892364175531978462975612384184593726623487591
070200050143008007000460800980070306002000000005000940600841002500600700490050010,876213459143598267259467831984175326362984175715326948637841592521639784498752613
004017009306000071020600800009030004080509010100800023607052030910070050000048600,854217369396485271721693845269731584483529716175864923647952138918376452532148697
006008937031009085500400000800001200040070001097300046200680050070100004053020600,426518937731269485589437162865941273342876591197352846214683759678195324953724618
400001206369000040007000950090408010020007395036520700000046008080050030002900107,458391276369275841217864953795438612824617395136529784973146528681752439542983167
130000700000006040000752000700031209890560010403000500009005062280070450004800007,136984725527316948948752631765431289892567314413298576379145862281679453654823197
600530000020089300000200400070920000340007009002001508500800007790460020086093105,619534782427189356853276491175928634348657219962341578534812967791465823286793145
500004008300009200907060050026030074700600100010920080008200460030571020009000503,562314798381759246947862351826135974795648132413927685158293467634571829279486513
001702030000040097020005400310064005805007000900080600090070802600300004047001900,481792536536148297729635418312964785865217349974583621193476852658329174247851963
509007804400002060030810000810056702007000090045203006608300000000000209070140058,529637814481592367736814925813956742267481593945273186698325471154768239372149658
004000960750000001021300084030009000605023090410000070003167800062000500800540003,384271965756894231921356784238719456675423198419685372543167829162938547897542613
940050710000089002103020506030900007206004003501800640450060021000740000010000300,942653718765189432183427596834916257296574183571832649457368921329741865618295374
000026500875010002004000090340000000002700016900805700060003850701040239008900407,193426578875319642624587193347162985582794316916835724469273851751648239238951467
080002003070500420600034000092007008000000914458000260003058109007600080000291700,584172693379586421621934875192467358736825914458319267263758149917643582845291736
080149700700020000046000080503200470000300195900008006001650000307002009028017300,285149763739826541146735982563291478872364195914578236491653827357482619628917354
007008430600009010012350900103200890000006007080093260098640025400000000500087100,957168432634729518812354976163275894249816357785493261398641725471532689526987143
000020300003019506720080090042000000800005013006070408009006000000307641034051002,961524387483719526725683194542138769897465213316972458179246835258397641634851972
071008004605400020930500008000024700000107809400600052000200106508000090040093070,271968534685431927934572618859324761362157849417689352793245186528716493146893275
008690070000002506003000041276050308005080694090100000000705000460020007059804030,548691273917342586623578941276459318135287694894136725382715469461923857759864132
000010790503060000070023400009000020006800500208370040900705310020046870080009600,642518793593467281871923465739654128416892537258371946964785312325146879187239654
470600081003000000500021390000900005012060800000084670080290017600400020091037060,479653281123849756568721394846972135712365849935184672384296517657418923291537468
438020050001003007920400008000006790704080001056010030010000005800970020300604109,438127956561893247927465318183546792794382561256719834619238475845971623372654189
006079400000400000708613090084000503090740000070008001400205600003090002509807100,236579418951482367748613295184926573395741826672358941417235689863194752529867134
000800002009530007030042080050409806100070009700206001203650010981003050046000000,415867392829531467637942185352419876168375249794286531273654918981723654546198723
040600000006031000500072108860700009001000047700089053417306900000040020092008006,148695732276831594539472168863754219951263847724189653417326985685947321392518476
100002600973600008020097005400008170002504830609010400560081000008309000000250004,154832697973645218826197345435928176712564839689713452567481923248379561391256784
000000400027089001135700029003420670080500000001070050060052080500800090002046300,698215437427389561135764829953421678786593142241678953369152784514837296872946315
400170000058009410060300098000905700043060050800010920201840003700500600000032009,429178365358629417167354298612985734943267851875413926291846573734591682586732149
046003000000190000070050206003079104000380000028000750001560478080004005500017009,846723591235196847179458236653279184417385962928641753391562478782934615564817329
000062000090500810000030009007810690006405708430090020180040002520700001070000983,841962357392574816765138249257813694916425738438697125189346572523789461674251983
008603000040017002010950080000000056609080310007309000085020030970000001301005824,298643175543817692716952483834271956629584317157369248485126739972438561361795824
090806004032000100140700050560070002087903610000000083009401076000020048020050900,795816324832594167146732859563178492287943615914265783359481276671329548428657931
009001260040206000050430008200050081000013670807004090000060903901700026580000040,379581264148276539652439718263957481495813672817624395724168953931745826586392147
008009401074250000609070000802010060500007134030004090960000800000000752120380006,258639471374251689619478325842913567596827134731564298965742813483196752127385946
200130860000405007010900300300500700406018000009000042800300501607090023004002090,245137869963485217718926354321549786476218935589673142892364571657891423134752698
019065030780041000000300020007900543600002008301500000005070200000408016460023709,219865437783241965546397821827916543654732198391584672135679284972458316468123759
060000000070310089395040006904107050200000130000265008607402000800090705020800403,168529374472316589395748216984137652256984137713265948637452891841693725529871463
019020000080076054400300720052010070040809600300000140900035008570081200006900000,719524386283176954465398721652413879147859632398267145921735468574681293836942517
000308074060020000090504600740003095003010400609007032001000080054706010270800503,125368974467129358398574621742683195583912467619457832931245786854736219276891543
700318006000500207900760840052040000008009050600070304000020060060000415107003908,724318596816594237935762841352846179478139652691275384589421763263987415147653928
070295100093600040005400067000000271620308000704000006000730054030002000108906000,476295138893617542215483967389564271621378495754129386962731854537842619148956723
100205400060000300057860009009080002000004658070000000091008500304700006600320170,138295467962417385457863219549186732213974658876532941791648523324751896685329174
006304207900510000080000056000060030000907001745002080079028300010090402402001070,156384297927516843384279156291865734863947521745132689679428315518793462432651978
005270601000090072040061093100043058004007010026000900002080000790500060863400005,935274681618395472247861593179643258584927316326158947452786139791532864863419725
083500020900000001060200750021007400070094230005003080048070603000010800200060094,783541926952786341164239758321857469876194235495623187548972613639415872217368594
013800000000100092706000400502000031080030067060579080000028000100640750904000006,213894675845167392796352418572486931489231567361579284657928143128643759934715826
010003406008590070000206000007004050904000610126000308300005000409070830072800160,215783496648591273793246581837614952954328617126957348381465729469172835572839164
000020054920001603734060900018004007000800060003900520409000030150700000080200079,861329754925471683734568912218654397597832461643917528479186235152793846386245179
500009028840500000006001000900040370102000500050708600710050430020100007480603009,537469128841527963296381745968245371172936584354718692719852436623194857485673219
010900520450008300006070000109402007030000005200006094080517602007630908040000000,718943526452168379396275481169452837834791265275386194983517642527634918641829753
204006010050084003700500080010003960400060805908700040690010200801035600042000007,284376519156984723739521486517843962423169875968752341695417238871235694342698157
037060092000030100018247050004850001001029080020000670002093000680001403073000005,437165892256938147918247356794856231361729584825314679542693718689571423173482965
600010308030907000150048060020506031004000500500000072040021090263000800890070050,679215348438967125152348769927586431314792586586134972745821693263459817891673254
036024000900050700027910035050600009273080060000045001000803042100072600090000850,536724918914358726827916435451637289273189564689245371765893142148572693392461857
080030020600400390904002001000080614000700800005910700190560070703008900402307006,581639427627451398934872561379285614216743859845916732198564273763128945452397186
006030090500008310007205040401000209005009000020100780630870450070400000200601800,816734592542968317397215648461587239785329164923146785639872451178453926254691873
050006003000048600710200504030005408021900050064070900009360100073000000000189020,458716293392548671716293584937625418821934756564871932289367145173452869645189327
000206300046300807790100005002608000174000000050009430300007040800000529000051600,581276394246395817793184265932648751174532986658719432365927148817463529429851673
800000902000083065609400000000200103097038000002040850070650009030007241908000070,843765912721983465659412738485276193197538624362149857274651389536897241918324576
300804710100005090007062400000000008082309000705020130200901304003000075069400080,356894712124735896897162453931547628682319547745628139278951364413286975569473281
270406900500000803040890600003680405004300002960050100489270000120000070007001009,278436951596127843341895627713682495854319762962754138489273516125968374637541289
000060200403000086005010047170980050004001300608052000906800701057046802020730000,789564213413297586265318947172983654594671328638452179946825731357146892821739465
009003000042100050007028019000000040016487005230059800091060300570000062600871000,159743628842196753367528419785312946916487235234659871491265387578934162623871594
050000071060380000420507000000219003008040652000006700002000806107030240005904030,853462971769381524421597368576219483918743652234856719342175896197638245685924137
064170580200806073050900000500307906100004027039060000070018052008000004010609000,364172589291856473857943261542387916186594327739261845973418652628735194415629738
007103028806097000030005000000960001400000070010008532720054060508306007004020003,957143628846297315231685794375962481482531976619478532723854169598316247164729853
350010207009007604001080003060900000100324900043050100090008700708005406206000050,354619287829537614671482593562971348187324965943856172495268731738195426216743859
004082905900500000000710030340001000572003460000070080087046100605020709003100026,734682915921534678856719234348261597572893461169475382287946153615328749493157826
602900008080465200074020500000008009309700056000100400001200974206090103800300000,652971348183465297974823561425638719319742856768159432531286974246597183897314625
600020104590040000002017980037004508006308020100000070000090750010200009400005603,678529134591843267342617985237164598956378421184952376863491752715236849429785613
012000006000050300408709000060800049900023100740500800006035408000600910020180075,512348796697251384438769251263817549985423167741596832176935428854672913329184675
600024000500630004020510090010000027073800069804000100390040050008007600006205010,639724581581639274427518396915463827273851469864972135392146758158397642746285913
013048000000705804000002167504201009097036000280000400001000700950000026000500980,713648592629715834845392167534281679197436258286957413361829745958174326472563981
208000070030907501090056400000310026000084053510000000007000304600100298089600000,258431679436927581791856432874315926962784153513269847127598364645173298389642715
036901080920003600407650300000038451200007000008100700003000092100040807705009003,536971284921483675487652319679238451214567938358194726843716592192345867765829143
502078000060500008300009140001950023020000006006030701804210030037004502000007090,542178369169543278378629145781956423423781956956432781894215637637894512215367894
004000021091600050500900700240007600006003009078504030020000018039805000017320004,364758921791642853582931746243197685156283479978564132625479318439815267817326594
006050010740000000008063900005800600081006302200000074090534206053020009000708100,936257418742189563518463927375842691481976352269315874197534286853621749624798135
300000007002684000405000809020700603009005000860029400140052700607103008093000000,386591247972684351415237869524718693739465182861329475148952736657143928293876514
703106004920000000600082053380009000500600807004520000800007400019003020000040168,753196284928354671641782953386479512592631847174528396865217439419863725237945168
030074009060001540820500030000000000910006085407052600270800090600020400000003071,135274869769381542824569137356718924912436785487952613271845396693127458548693271
065001000204000058007020091043206000870030006090050040000769300100508200000010084,965871432214693758387425691543286179871934526692157843428769315139548267756312984
000609700014030080020480005030000900090058017801000030400210053003740602500090000,358629741614537289927481365735164928296358417841972536479216853183745692562893174
209400070780032906030509000002603140000007023560000800841000700007006502005000038,259468371784132956136579284972683145418957623563214897841325769397846512625791438
056000140070000832000027009030210500069078400401609000003900700100030080080005060,256893147974561832318427659837214596569378421421659378643982715195736284782145963
340069701000405000709000200087020005610004003402850600290300080500080016060010300,348269751126475938759138264987623145615794823432851679291346587573982416864517392
000830050000074106240060097005090003730000049100007200501000604420080030009506820,617839452953274186248165397865492713732618549194357268581923674426781935379546821
090003700085010020030700001900800570000600410120090008040320050307109060006075800,491263785785914326632758941963841572578632419124597638849326157357189264216475893
270600049004850600108002700003009058000341000709020000007080200930000506600030001,275613849394857612168492735423769158856341927719528364547186293931274586682935471
698100400300090027000635000001050000403700960000006805000079200006803010007200034,698127453315498627742635198861954372453782961279316845134579286526843719987261534
030047000100000940208610005050032007000900080820070506600100024070580130090000008,539247861167358942248619375956832417714965283823471596685193724472586139391724658
075400000186090070200003105020800403609004000000039250950001067000720901007086000,375418629186592374294673185521867493639254718748139256952341867863725941417986532
045200018680090000720430050030054000170006000402000607560000039000079800300080021,945267318683591274721438956836754192179826543452913687568142739214379865397685421
000308604507001000000050910001000500040080709720405003008094061356000000900002800,192378654567941238483256917831729546645183729729465183278594361356817492914632875
030721600097000000050630040000006389804090100000072004003080956020100700005003020,438721695697548213251639847572416389864395172319872564143287956926154738785963421
900073100021940070500000600008600900006024305750008002300000801080017050002050004,964573128821946573537281649248635917196724385753198462375462891489317256612859734
000351260004008700600009000803206507050030090007000802906080043140700600502000008,789351264314628759625479381893246517251837496467915832976582143148793625532164978
000005064600301700097040008004280106070006500200050039710400200930000080082010050,123875964648391725597642318354289176879136542261754839715468293936527481482913657
050800479100009000408703100002015900010904800006300002700080605080000203509400000,253861479167249358498753126872615934315924867946378512734182695681597243529436781
006700082010300000042150307000506000093080040480000021100007530030009008720400900,356794182817362459942158367271546893693281745485973621169827534534619278728435916
760300008003540091050200000000080000975601040006902003028003057400060019001007086,764319528283546791159278634312784965975631842846952173628193457437865219591427386
046000058000874006300020009093000080407090002010052094500600140800705000109003060,746931258925874316381526479293467581457198632618352794532689147864715923179243865
100400907805700030200935160000280490067003000400050013700090082040061300009000500,136428957895716234274935168351287496967143825428659713713594682542861379689372541
375060400000003081001927000008051042960084030000000000400806070107030600083200500,375168429296543781841927356738651942962784135514392867459816273127435698683279514
046937100000000300079201050000050000280074060601020000005400079010063084062008030,546937128128645397379281456794356812283174965651829743835412679917563284462798531
020650100006041090003080005070016380200500700601079000507300001000000804109420600,924653178856741293713982465475216389298534716631879542547368921362197854189425637
000004860090070003708036000050609001300000024200500670004081000003902048016050900,135294867692875413748136295457629381369718524281543679924381756573962148816457932
891036000000100500007902000086005037030014029009700040023000068000000000054607210,891536472342178596567942381486295137735814629219763845123459768678321954954687213
056980203030120700000000060070200000590007041810065000020009180008370090007500304,756984213439126758281753469674291835592837641813465972325649187148372596967518324
398400002006002000004130500001008056050940020000067100030000070200013908060259040,398475612516892734724136589971328456653941827482567193139684275245713968867259341
000000081103508040090040570006490100030006400780010029005201000400703062070900300,547639281123578946698142573256497138931826457784315629365281794419753862872964315
601029005090008163470500000004000007008050309130006050000040028720603900009017000,681329475592478163473561892954132687268754319137896254316945728725683941849217536
000000010300867400280309000050620309400000201060040750801000905023094080007030600,976452813315867492284319576758621349439785261162943758841276935623594187597138624
200800040501046003300000817030007105164002090807900030090070002600539000000604080,279813546581746923346295817932487165164352798857961234493178652628539471715624389
081020406420651000500000002300008000090000601065009084009500200700040038613700009,981327456427651893536894712374168925298435671165279384849513267752946138613782549
085600000030020460000091502098740000024800005107000003049107020063050901700006000,285674139931528467476391582398745216624813795157269843549137628863452971712986354
020000309300009080017400000050008401200750030609001250000094706096507002804100000,428615379365279184917483625753928461241756938689341257532894716196537842874162593
007609300049023000600080502074800030000050704120700060510000000003045910096100200,257619348849523671631487592974862135368951724125734869512396487783245916496178253
000386709720400000069001005106000400030020580004510030092068010800900007003005200,415386729728459163369271845156893472937624581284517936592768314841932657673145298
002030090000107020541008670700960300480072100010003250000000006038005040000826000,872634591369157428541298673725961384483572169916483257257349816638715942194826735
040805000009102075000067002000053240085901300206000050820000730107030900690400001,742895613369142875518367492971653248485921367236784159824519736157236984693478521
000063709210500006000008004048030900600002035900070100806009000702100050154000807,485263719219547386367918524548631972671892435923475168836759241792184653154326897
100400780825906000060031000000760003038019600000048092006000300417000009000020054,193452786825976431764831925942765813538219647671348592256194378417583269389627154
006010400870000032001900500000102876400039200000507040060705089023860001750000000,536218497879456132241973568395142876487639215612587943164725389923864751758391624
900070602401006090020008103030507800002100706005090004006040008308000075509200001,953471682481326597627958143134567829892134756765892314216745938348619275579283461
000000700006500034370018200020800090000006105408097600043001879100000040905020060,592463718816572934374918256621835497739246185458197623243651879167389542985724361
000600050302819006079000200900000431438200067000005002803000075001073080500140900,184627359352819746679354218925786431438291567716435892843962175291573684567148923
000643000020007050403900607000002100000030002097061840001800200570009460386050000,758643921629187354413925687835492176164738592297561843941876235572319468386254719
000064032450007680300902000500010043000300108000076900001089007803501000690000004,917864532452137689386952471569218743724395168138476925241689357873541296695723814
010530206800000000060987100050001609100090530700200408039105070004709000270800040,917534286845612793362987154458371629126498537793256418639145872584729361271863945
205040000007060400090810006140008005000000378500230001002005710009600032000403050,265349187817562493394817526143798265926154378578236941632985714459671832781423659
000900012005030670690008030800100067000354008409080200040020901138500000060007005,374965812285431679691278534853192467726354198419786253547623981138549726962817345
090015700630002081000000940106040039028000604050300000000000005800203010740180026,492815763637492581581637942176548239328971654954326178213764895869253417745189326
090350010024700805000040006002069700018200000000078043650020390030080170000000604,896352417124796835573841926342569781718234569965178243651427398439685172287913654
000009160500734800082000000000180970674300000001500002060008210100450790739060050,347829165516734829982615347253186974674392581891547632465978213128453796739261458
908000410600871020005006300003062071040009000160057002420000090097008030001000205,978235416634871529215946387853462971742189653169357842426513798597628134381794265
010000650600382000279001000002460500050907080834020700000046170001003098400500000,318794652645382917279651843792468531156937284834125769923846175561273498487519326
082701090603000200010300705027914000400507009100082000005460800000000603006008074,582741396673895241914326785327914568468537129159682437795463812841279653236158974
538000079170008324060000000900203408000090107410000500000905083005400200702060000,538142679179658324264739851957213468826594137413876592641925783395487216782361945
000650002070009800580407090000305006203000007000860400007500360001023000049100705,934658172176239854582417693498375216263941587715862439827594361651723948349186725
008009700310050060040701800480020005000084209001300000760400008059260000030000021,528649713317852964946731852483926175675184239291375486762413598159268347834597621
500600740000340000016008200000493020308000400600000095065100000001257800702809031,583612749279345186416978253157493628398526417624781395865134972931257864742869531
006500100081000304000080062904071000300860950078200030720000000040630798009005040,236547189581926374497183562954371826312864957678259431723498615145632798869715243
180000045005000926003054700000600000430071802250809001000018070820360000071000609,182796345745183926693254718918642537436571892257839461564918273829367154371425689
201000600000000008600437090008064010070200403000905000009000201062508040803710005,231859674497126538685437192528364719976281453314975826759643281162598347843712965
002030610050700800800001004067090000400002030900065700030206450270050008086010390,742538619651749823893621574367194285415872936928365741139286457274953168586417392
070080000800007360491006500500010000002400106007903040010050708009001203308090004,673589421825147369491236587534618972982475136167923845216354798749861253358792614
400720000309001520001500060500009046802630010070008003084107090230060005105080000,458726931369841527721593468513279846842635719976418253684157392237964185195382674
080604509706005081030090200004019307900006000008700020301007040500360892000500000,182674539796235481435198276254819367973426158618753924321987645547361892869542713
070054000200300010093000006805600300900000062700910400000008000010040279650237004,176854923284369517593721846845672391931485762762913458427198635318546279659237184
005000106008700000040030520020560409800004307070800061700041003103072005069008000,235489176618725934947136528321567489896214357574893261752641893183972645469358712
000010700708400010050800249005000090007543600210067800400102000009030080106708530,942315768768429315351876249635281497897543621214967853483152976579634182126798534
900040170123900080000500000609005400200406031070002095000600003408170006001083007,956348172123967584847521369619735428285496731374812695792654813438179256561283947
700000004010082063080730091040007002052010000300005806006500007029600030501394000,763159284915482763284736591148967352652813479397245816836521947429678135571394628
000003051800700400416089023051040000090005670000208900380000047002090130064020008,927463851835712469416589723751946382298135674643278915389651247572894136164327598
200368000050000800007945012009500608530870040040020903370006100601007009000000020,214368597953712864867945312129534678536879241748621953372496185681257439495183726
000000170058902300900613200670020008020305000091840060006000050400008000500430790,263584179158972346947613285675129438824365917391847562736291854419758623582436791
009380050278009000006010094347060500005100060900420000080007010002030600150004780,419386257278549136536712894347968521825173469961425378684257913792831645153694782
600590002000000040804020306019002030240063070005180000500040010080006025031000809,673594182152638947894721356719452638248963571365187294526849713987316425431275869
001859200060040008000726000900173004020000853406000090709000500000405307083000060,371859246265341978894726135958173624127964853436582791749638512612495387583217469
040076080100900304580020100906080035000005027020790000003417006090530001004000200,349176582162958374587324169976281435831645927425793618253417896698532741714869253
007506080050700104008029030045170090602043507000060003700004900080200006910300800,437516289259738164168429735345172698692843517871965423723684951584291376916357842
002010700490000030063002905050000001004790060006351020200609050015204087007000300,582913746491567238763842915359426871124798563876351429238679154915234687647185392
000068120730500800600019504000950010870040006095000000200087090004001630960400000,459768123731524869628319574346952718872143956195876342213687495584291637967435281
010502009000300504060870000470910030000007090200006801103020650500040020702008100,314562789827391564965874312478915236631287495259436871143729658586143927792658143
900008400050020036720310900215064000800000040036700020007130800640000170001000059,963578412158429736724316985215864397879253641436791528597132864642985173381647259
006103020450000980000045003007200100010398060020060054008000030060007000901800542,796183425453672981182945673637254198514398267829761354248519736365427819971836542
700340085200090470009000120004020019063008000050700608601054002000903500007001030,716342985285196473349587126874625319963418257152739648631854792428973561597261834
070200405040503980008000700005060030000012604490030072029084000080006501761009000,673298415142573986958641723215467839837912654496835172529184367384726591761359248
600023094340080200058000000003910060020037005905004018001000400760009000000152003,617523894349781256258496137483915762126837945975264318531678429762349581894152673
254061080000740000010000905405809300070000006890000010003008207680024109000300400,254961783938745621716283945465819372371452896892637514543198267687524139129376458
080000021300005009090401800600340050015720030208059400040900007007013600950000200,584697321361285749792431865679348152415726938238159476143962587827513694956874213
006000015030002090010396008090580247005003000000924000082019450160400070400000039,926847315738152694514396728693581247245673981871924563382719456169435872457268139
002035000091000020485600001000004805068702013130006090200547000706000100000900042,672135984391478526485629371927314865568792413134856297219547638746283159853961742
380010000090030070624087390200004108000068400050003007571900000000000065030020004,387619542195432876624587391269754138713268459458193627571946283842371965936825714
010007040070320509000006830002014000095700600004800103040205078608000002500003900,813597246476328519259146837382614795195732684764859123941265378638971452527483961
007620010062130408000090500018300064090700300500468700280000000000071009004000652,857624913962135478341897526718359264496712385523468791289546137635271849174983652
000100000090380062784006001070029005610004790000000030028050004905702010360010009,236145987591387462784296351873629145612534798459871236128953674945762813367418529
000004002062070395001300000200805031800007049690010700000040000130009070000600854,378954162462178395951326487247895631813267549695413728586742913134589276729631854
060809002700000910000000483680020000590106230100500070000300025304260000009018004,461839752738452916925671483683927541597146238142583679876394125314265897259718364
700005043008001060106027000000106004234000007070000598000008300590630021800950000,729865143358491762146327985985176234234589617671243598462718359597634821813952476
